TXT,Polarity,Subjectivity
"I'd prefer ''editors'' rather than people ''patrolling'' a beat. <b>...&nbsp;</b><span style=""background-color: #11cbc4;width:52px;height:16px;font-size:12px;p{text-align:center}"">",0.0,0.0
"'''Neutral''' — Activity level is too low, sorry. <small><font face=""Tahoma"">'''thanks'''/",-0.09999999999999999,0.5
"'''Neutral''' some more experience, and a little more civility under stress. Sorry. <span style=""font-family:Trebuchet MS"">",0.078125,0.625
"'''Neutral''' I suggest that you withdraw this RfA and open an [[:Wikipedia:Editor review|editor review instead]].  You can use the feedback from this process to guide your future edits, as it will highlight the areas in which you need to improve.  You can also go for some [[:Wikipedia:Esperanza/Admin coaching|admin coaching]] too.  This will open your eyes to some of the varied situations in which admins can find themselves.  I also suggest that you spend time on new and recent changes patrol, tagging pages for improvement or deletion as appropriate and warning their authors at the same time.  Vandals can be reported to [[:WP:AIV]] if they are persistent.  You can also get involved in XfD discussions.  This will allow you to participate and give your opinion based upon [[:Wikipedia:Policy|policies and guidelines]], also allowing everyone else to see that you have a sound grasp of the backbone of admin actions.  You can also assist at the [[:Wikipedia:Help desk|help desk]] and [[:Wikipedia:Reference desk]] and contribute to the good and featured article discussions.  Joining a Wikiproject or too, such as [[:Wikipedia:Esperanza]] will also help to improve your profile.  When you have done some, all or similar things on this brief list, you can come back in six months' time with a stack of experience and edits under your belt.  A lot of people will know just how good you are so there will be no need for apprehension when you participate in this process for a second time.",0.16242424242424244,0.35252525252525246
"'''Neutral''' Perhaps if you spend more time on Wikipedia, and as aeropagitica, go for an editor review again (I'm pretty sure more people will comment this time). I'm pretty sure you'll gain more experience as you go along, and become more active in the encyclopedia. I appreciate your honesty and condor in your nomination statement, however. –- <strong>[[User:Kungming2|<font color=""blue""> kungming·</font>]]",0.33666666666666667,0.6477777777777777
"'''Neutral''' I am pleased by your honesty, but you still need more time and experience to learn all the ropes of Wikipedia, and become a great contributor.  Best wishes--",0.7,0.6375
'''Neutral''' - I like the honesty - but he needs more experience,0.5,0.5
'''Neutral''' per most of the reasons above. ←,0.25,0.3
'''Neutral''' - I think you need more experience. [[User:FireSpike|'''FireSpik''']],0.5,0.5
"'''Neutral''' Good work with AfD's and such, but I believe you need more experience editing the encyclopedia, and contributing to the mainspace. '''",0.39999999999999997,0.5333333333333333
"'''Neutral''' I feel that you need more experience editing the encyclopedia. However, your good work on AfD pages must be acknowledged here. In the meantime, do not give up hope and re-apply after three to six months. --<font style=""background:gold"">[[Wikipedia:Esperanza|<font color=""green"">S</font>]]",0.3333333333333333,0.46666666666666673
'''Neutral''' Needs more experience. I'm not opposing out of respect for your dedication to Wikipedia.,0.5,0.5
"'''Neutral'''. You might want some more experience. You have good AFD work, but you'll be even stronger with experience. '''''",0.6,0.55
Too early. Come back in three months and I'll reconsider. -,0.05,0.15
"If RfA is not a vote why do we number these? Anyway, Chacor is just as great a guy as he ever was. [[User:Ashibaka|Ashi]]'''[[User:Ashibaka/b|<font color=""orange"">b</font>]]'''",0.8,0.75
,0.0,0.0
No way.,0.0,0.0
,0.0,0.0
Is this a joke?,0.0,0.0
'''Neutral''' Not even worthy of a vote,0.3333333333333333,1.0
"'''<nowiki>{{welcome}}</nowiki>''', That's all this new editor needs, not the embarassment of an accidental RFA. --<font style=""color:#22AA00;"">'''",0.13636363636363635,0.45454545454545453
'''Neutral''' per Themindset.,0.0,0.0
"'''Neutral''', needs more experience. -",0.5,0.5
"[[Image:symbol neutral vote.svg|15px]] '''Neutral''', Edit count to low for my liking, all though this user has been here for some time. <font face=""Tahoma"" size=""1""><font color=""#C11B17"">Matthew</font> <b><font color=""#3366ff"">",0.0,0.3
,0.0,0.0
"'''Neutral''' Per above, plus to avoid [[WP:SNOW]], I suggest that you withdraw this nomination.",0.0,0.1
"'''Neutral''' Rather than pile-on, I would recommend reviewing your knowledge of [[Wikipedia:Vandalism]] and reporting those vandalising beyond Test-4 to [[WP:AIV]], in addition to contributing to XfD.",0.0,0.0
"'''Neutral''' Please withdraw, and take heed of aeropagitica's recommendations.--",0.0,0.0
,0.0,0.0
,0.0,0.0
"'''Neutral''' - The resume looks good but Caesar's diff shows a willingness to dive into processes before you fully understand them, which I see as a red flag for someone we are considering giving more tools. (",0.39999999999999997,0.3666666666666667
"[[User:Merovingian|M]][[Wikipedia:Esperanza|<font color=""green"">'''e'''</font>]]",-0.2,0.3
'''Neutral'''. Seems to be a fairly good editor.  Concerned about the prod issue raised by CanadianCaesar.,0.7,0.6000000000000001
--,0.0,0.0
"While you are a relatively new user your hard work is very much appreciated and your mainspace makes up for it. If this adminship run fails please do not lose hope, you are a very good user and deserve this honor.__",0.09093939393939392,0.43524242424242426
"'''Neutral''', good vandal fighter, but needs more time and experience in the admin proccess. It's not only vandal fighting that is in admin work, lots of administrative participation, xFDs etc, handling conflict (Mediation etc.) [[User:Terence Ong|Ter]][[Wikipedia:Esperanza|<font color=""green"">e</font>]]",0.25,0.6
"'''Neutral'''. Hasn't been a lot of time since his editor review and this RfA. I suggest more time and experience on Wikipedia, this includes getting at least one article [[WP:FA|featured]] or at least a couple articles [[WP:GA|good status]]. '''<span style=""background:#000"">",-0.033333333333333326,0.43333333333333335
"'''Neutral''' A good vandal fighter but the lack of experience is a concern here. --<font style=""background:gold"">[[Wikipedia:Esperanza|<font color=""green"">S</font>]]",0.24999999999999997,0.45000000000000007
'''Neutral'''. I'd recommend that you withdraw because you aren't going to get it on this occasion.,0.0,0.0
"'''Pile on Neutral'''&mdash;  There is virtue in exploring enough to understand Wikipedia well before becoming an admin. And many editors pass through like burning stars; admins need to demonstrate some dedication. See you back when you have a few more months with Wikipedia; with the number of edits you've accumulated, it should be easy - [[User talk:Williamborg|Williamborg]] (",0.24047619047619048,0.4690476190476191
"'''Neutral''' He is an excellent contributor so I cannot vote against him, but I think he is a little too inexperienced.",0.23750000000000002,0.7000000000000001
"'''Neutral''' good contributions against vandals, yet I also think that time within in the community is a valuable as ones edit count.",0.7,0.6000000000000001
'''Suppport'''.  This person has an excellent track record which dates back to 2004.,0.5,0.5
"'''Neutral'''. Excellent record of commitment, but needs more project space experience. <small>[[User:Pschemp|<font color=""green"">psch</font>]][[WP:ESP|<font color=""green"">e</font>]]",0.275,0.525
'''Neutral''' per [[User:Pschemp|Pschemp]].,0.0,0.0
"'''Neutral''' per above. --<font style=""color:#22AA00;"">'''",0.0,0.1
"'''Neutral''' 1xx edits in project space in over a year and a half just isn't enough. Apart from that, very good, hence neutral. --",0.24777777777777776,0.4822222222222223
'''Neutral''' per Kingboyk.,0.0,0.0
'''Neutral''' per above.,0.0,0.1
'''Neutral.''' I can't be sure when you don't have mich non-mainspace experience I'm afraid.,-0.04999999999999999,0.8944444444444444
"Mainspace contributions are good, but they don't show knowledge of policy which admins need. There's nothing ''wrong'' with NP patrollers, vandal fighters, and article authors, but you need projectspace edits too, and you don't have enough. -",0.06666666666666665,0.6666666666666666
"'''Neutral''' Mostly per Amarkov's concerns. Also, I find your edit summary usage quite lacking, which might impede referential communication to a certain but important extent. <s>However, I see no other problems whatsoever (as of now), and</s> I strongly urge you to improve on these areas. --<sup>[[User talk:Physicq210|<font color=""000000"">210</font>]]</sup>'''",0.32202380952380955,0.6359523809523809
We don't hand out mops to people [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Proposed_policy_on_userboxes&diff=prev&oldid=33569228 with] [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Proposed_policy_on_userboxes&diff=prev&oldid=33569971 defective] [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Proposed_policy_on_userboxes&diff=prev&oldid=33571072 buckets]. --,0.0,0.0
Not yet.  --,0.0,0.0
"'''Neutral'''. I'd like to see more experience. --[[User:TantalumTelluride|<span style=""color:#CD6600;"">Tantalum</span>]][[User talk:TantalumTelluride|<span style=""color:#000080;"">T</span>]]",0.5,0.5
'''Neutral''' More experience will be better.--,0.5,0.5
'''Neutral''' --''Signed by:'',0.0,0.0
"'''Neutral''', maybe later. -",0.0,0.0
"'''Neutral''', Need more experience and main space edits. - <font color=""navy"">",0.3333333333333333,0.41666666666666663
"'''Neutral''',  Time is fine, but more experience would be nice. <small>[[User:Pschemp|<font color=""green"">psch</font>]][[WP:ESP|<font color=""green"">e</font>]]",0.22333333333333333,0.5199999999999999
"'''Neutral''', maybe next time. --[[User:Terence Ong|Ter]][[Wikipedia:Esperanza|<font color=""green"">e]]</font>",-0.1,0.15
"'''Neutral''', still relatively new, but promising. At this rate, a shoo-in in two more months.",0.2787878787878788,0.48484848484848486
'''Neutral'''. Just a little too soon. &mdash; ''',-0.1875,0.5
'''Neutral'''. A little too soon after first RfA.,0.03125,0.41666666666666663
"'''Neutral''': issues with experience.--<span class=""user-sig user-Shreshth91"">May the Force be with you!",0.0,0.0
'''Neutral''' --,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
I've seen the user around quite a bit. An excellent candidate.,1.0,1.0
'''Another Rfa cliché #1''' :) <tt>,0.5,1.0
"[[User:Merovingian|M]][[Wikipedia:Esperanza|<font color=""green"">'''e'''</font>]]",-0.2,0.3
