User,Participation,total_score,Power Score
Redbull47,46,312.0,0.12025194275860523
Caglarkoca,112,311.0,0.12023684341994421
Grumpygrumpy,107,310.0,0.11982423439548381
Testmasterflex,57,310.0,0.11954429799703355
Carba,145,308.0,0.11926775528907525
IndigoGenius,50,309.0,0.11912049151663512
Nekto,110,308.0,0.11907179981016006
Chris4315,203,306.0,0.11882325074204679
UniversitySchool08,92,307.0,0.11858640732210257
Dinojerm,700,298.0,0.11852889546571942
VanTucky,13883,106.0,0.11849077243496431
Luckytoilet,19,307.0,0.11817770018036518
Darkfox123,76,306.0,0.1181122122899831
Rambo,188,304.0,0.11797003905328093
brianherman,275,302.0,0.11768789761735364
シ,672,296.0,0.1176029003133565
Besu,33,305.0,0.11748685160270048
Donatrip,147,302.0,0.11697126043732094
YankeeFan2006,251,300.0,0.11678429737686676
Shenzhou,17,303.0,0.11662804118596562
JungleFuryPizza,80,301.0,0.1162115302787822
Lovecoconuts,66,301.0,0.11613314808721611
Timothymarskell,123,300.0,0.11606766019683405
Shalom,13206,109.0,0.11585427975379378
Lettik,83,300.0,0.11584371107807384
AGP,96,299.0,0.11553187915705553
Iamzodyourzodeveryzod,128,298.0,0.11532642306744831
MarkusRTK,28,299.0,0.11515116565516315
1948remembered,153,296.0,0.11469716049744268
Xenocide321,12,298.0,0.11467697062304368
PlusDrawn,125,295.0,0.11415578072969514
Crownofworms,66,295.0,0.11382545577952381
බිඟුවා,129,294.0,0.11379356025695578
Steelviper,110,294.0,0.11368718442554467
Blueman102,11,295.0,0.11351752574122852
GrasslandT,511,287.0,0.11323996664880816
Archaeo,238,290.0,0.11286536006711584
Normandy,100,292.0,0.11286196637662384
IMatthew,12968,104.0,0.11259870557409357
YechielMan,10847,134.0,0.11226226509029455
Appleworm,1910,264.0,0.11222643323129293
Mrjingjing,43,290.0,0.11177360811315977
ChrisBradley,186,287.0,0.1114203800588814
Tsynergy,29,289.0,0.11131061053697831
Jriddell,21,289.0,0.11126582071322627
Shapiros10,9910,145.0,0.11124702621410569
Eliyohub,150,287.0,0.1112188258519972
Howee,12,289.0,0.11121543216150521
SWik78,12702,104.0,0.11110944393433811
Demonweed,47,288.0,0.11102677225580503
Matheuler,1668,264.0,0.11087154106279361
AntiVMan,348,283.0,0.11078891245139873
Dcollins52,195,285.0,0.11070153784137167
Cluetrainwoowoo,149,285.0,0.11044399635479742
Ar,20,286.0,0.1101063758314111
Marlith,11345,119.0,0.1092812008496285
foxdude333,68,283.0,0.10922126862007721
Emmelie,105,282.0,0.10904380617031502
ZachInOhio,81,282.0,0.10890943669905889
Senegal,35,282.0,0.10865189521248464
GenghizRat,92,281.0,0.10858640732210256
TelevisionMan13,106,280.0,0.10828017412905327
BBwoman1,29,281.0,0.10823368746005523
Gandoman,213,277.0,0.1077253918678907
Bsmntbombdood,54,279.0,0.10760442489004961
Krisroe,234,275.0,0.10707373438600903
The.griffter,35,277.0,0.10672881828940772
Limin8tor,89,276.0,0.10664653421511863
Future54,19,277.0,0.10663923864190364
Humain-comme,54,276.0,0.10645057873620345
Dank55,11894,103.0,0.10620105635076635
Nydigoveth,4,276.0,0.10617064233775317
DesperateAngel,64,275.0,0.1061219506312781
Zanorath,167,273.0,0.1059293888428549
Sparr,150,273.0,0.10583421046738181
Butterflys,50,274.0,0.10565895305509665
Streamwater,12,274.0,0.10544620139227444
Thegroove,1091,258.0,0.10533338271698517
Wildthing2022000,124,272.0,0.10530402815557229
Snakese,568,265.0,0.105097555681503
RogMcDog,153,271.0,0.10508177588205805
Bluelist,106,271.0,0.1048186356675148
MARMOT,218,268.0,0.10429184704619726
Leeboyge,38,270.0,0.10405330678100705
Woonpton,90,269.0,0.10395982525077994
Masterbobo,212,267.0,0.10387363929376785
Dradin,70,269.0,0.10384785069139985
Lukejon1995,53,268.0,0.10336805693131136
Rkstaylor,42,268.0,0.1033064709236523
LordPiratez,40,268.0,0.10329527346771429
j,2574,230.0,0.10286706552578948
MrFirewall,56,266.0,0.1026156223459876
Krimpet,11212,103.0,0.10238272387590464
Woodym555,895,253.0,0.10231295511198317
Polanco,57,265.0,0.10223660568934123
Bogman2,286,261.0,0.10198025285578192
Jsherman256,41,263.0,0.10137779527260636
DFBot,226,260.0,0.10125971379302623
DarkJak495,85,262.0,0.10123952391862723
Avruch,10977,103.0,0.10106702280318834
Draftydoor,175,260.0,0.10097417866660695
Yehudi,91,261.0,0.10088850090182587
Backsigns,294,258.0,0.10087119652568782
TammamS,95,259.0,0.10014166504447113
SynergeticMaggot,10803,103.0,0.1000928441365814
Smitty494,163,257.0,0.09975314777713273
Spudicus,89,258.0,0.09972345729204171
FrankZappo,156,257.0,0.09971395668134969
WJBaway,66,258.0,0.09959468654875459
Kakama5,25,258.0,0.09936513870202536
UTAFA,336,252.0,0.09879865079269375
Urban Fox,106,255.0,0.09866478951366865
HolyRomanEmperor,1684,232.0,0.09865342840260538
iMatthew,10427,104.0,0.09837233780485073
Bigman17,114,254.0,0.09832496395280531
Necrowarrio0,214,252.0,0.09811560598047507
Chuckfromchan,73,254.0,0.09809541610607608
Littledanno,55,254.0,0.09799463900263398
Diligent007,118,253.0,0.09796274348006594
intelati1,9,254.0,0.09773709751605973
Gutterball1219,71,253.0,0.09769960326552268
HG,188,251.0,0.09758542366866556
Shinealight2007,520,246.0,0.09752112443129844
Cyberjunkie,10388,102.0,0.09738475664482875
Fredwall,60,252.0,0.09725340187324824
HarrisX,61,251.0,0.09687438521660187
Nathan256,95,250.0,0.09668012658293267
Spyfox5400,81,250.0,0.0966017443913666
Fallstorm,59,250.0,0.09647857237604847
Pomegranite,126,249.0,0.09646907176535645
Madyasiwi,272,246.0,0.09613263989498509
djorgensen,54,249.0,0.09606596335158807
Salka,287,245.0,0.09583200542990479
Robjp21019,78,248.0,0.09581571743822881
JCoug,59,248.0,0.0957093416068177
Fineday,37,247.0,0.0952015542068842
Raddude50,101,246.0,0.09517525741228516
Stefan,157,245.0,0.09510417079393407
TomStar810,88,246.0,0.0951024739486881
Fishboy,81,246.0,0.09506328285290505
Ncrown23334,342,242.0,0.09498608931435393
QuarterZ,369,241.0,0.0947526395849017
DrZoidberg,19,246.0,0.09471616171882671
Bouquet,77,245.0,0.09465627255641364
Guinnog,9127,113.0,0.09455552990668212
KeYYeK,57,245.0,0.09454429799703354
Jigglz2003,39,245.0,0.09444352089359144
LaraLove,9776,103.0,0.09434295051241282
Pgio,156,243.0,0.0943293412967343
nabilmmezher,56,244.0,0.09415408388444914
64.12.116.133,69,243.0,0.09384225196343082
Guitarist6987876,47,243.0,0.09371907994811271
Sabrage,75,242.0,0.09349122894662948
Happyandrew1994,70,241.0,0.09307861992216908
Ilovetimanderic,122,240.0,0.09298513839194197
Daniel.Bryant,9183,108.0,0.09294598174986951
Ian159,229,238.0,0.09281497151539478
Pfrancois,104,239.0,0.09249974590388449
aibarr,87,239.0,0.09240456752841139
Spebi,9410,102.0,0.09190920069114142
WFCforLife,8579,114.0,0.09187204236428252
Gothnic,60,238.0,0.09186878648863286
24.46.201.42,172,236.0,0.0917266132519307
Jamesite,27,238.0,0.09168402846565568
liambussell,184,235.0,0.09140918260294338
Crocogator,8,237.0,0.0911930372496292
Tim4christ17,74,236.0,0.09117793791096816
DiverseMentality,9065,105.0,0.09113148569568072
SynKobiety,51,236.0,0.09104916716768104
Cadorna,116,235.0,0.091028469101051
Treacka,152,234.0,0.09084540792331981
Uninsured Driver,146,234.0,0.09081181555550578
J,420,230.0,0.09080740548055174
217.33.207.195,40,234.0,0.09021835039079121
Snardbafulator,151,232.0,0.09007057842612004
Pmlinediter,9009,103.0,0.09004872616018564
Lostintherush,8870,105.0,0.09003973374172465
KonstableSock,412,228.0,0.08999338488756893
Captaindansplashback,55,233.0,0.0899177159257109
Steel359,9043,102.0,0.08985446752651643
Jdzooks,91,232.0,0.08973465474797972
Bbwlover,38,232.0,0.08943792216562242
WikiScholarChad,86,231.0,0.08932204572351932
Arrowhead1,68,231.0,0.08922126862007722
Benmay,58,231.0,0.08916528134038716
jeremycec,85,230.0,0.08893183161093493
Profundity06,235,227.0,0.08861779465243959
BigDT,8438,107.0,0.08839031402834506
Camaron,8766,102.0,0.08830361987910193
Waggishmab,37,229.0,0.08827847728380728
Tnfiddler,718,219.0,0.08824505718454613
24.18.171.99,94,227.0,0.08782837400880981
Naoy5,82,227.0,0.08776118927318174
VD64992,345,223.0,0.08769519319056863
Dr.Kane,411,222.0,0.08768009385190761
Ruairidi,573,219.0,0.08743324162904034
Hestiaea,224,223.0,0.08701774710631897
Slf67,8656,100.0,0.08691852903328057
Kubigula,8380,104.0,0.08691174165229659
JeWay,264,221.0,0.08647246545584844
Jflash,97,223.0,0.08630670865425528
Shantanuo,49,223.0,0.08603796971174303
Anirudhsbh,6000,136.0,0.08589446139375595
B.hotep,362,218.0,0.08586729464296482
Aquasplash,271,219.0,0.0857424257824007
Yodo,446,216.0,0.0855683570231305
Questwolf,374,217.0,0.08554986399397749
Kokota,226,219.0,0.08549048302379546
DaBiGg3TiTaLiaNo,151,219.0,0.08507057842612005
ICUDocMD,131,219.0,0.08495860386673994
SameDayService,175,218.0,0.08482033251276079
Onefool,34,220.0,0.0848001426383618
Bwilkins,7867,105.0,0.0844242095888122
Rebelguys2,7131,115.0,0.08414969964977803
DUDE42,50,217.0,0.08373587613201973
Dr.khan,111,216.0,0.08369278315351368
DarkVic,99,216.0,0.08362559841788561
GoNINzo,92,216.0,0.08358640732210257
Canuckid,59,216.0,0.08340164929912539
Slipknot222,145,214.0,0.08311390913522909
LordNasher,45,215.0,0.08293865172294393
Ashapochka,96,214.0,0.08283957146474782
Ramtashaniku,125,213.0,0.08261731919123359
125.162.150.88,440,207.0,0.082073226193778
Wistless,90,212.0,0.08203674832770301
Leibovits,88,212.0,0.08202555087176501
TheFuzzyFive,79,212.0,0.08197516232004395
Jebus989,7475,104.0,0.08184489284034667
Yelsent,275,208.0,0.08153405146350749
Wikiyuvraj,63,211.0,0.0815009672879245
Politoman,241,208.0,0.08134369471256131
TBDevilRays2009,102,210.0,0.08133470229410032
ShootJar,67,210.0,0.08113874681518514
Snottywong,7340,104.0,0.08108906456453094
Vladaig,22,210.0,0.08088680405657989
Rfrisbie,59,209.0,0.0807093416068177
S9,57,209.0,0.0806981441508797
Dbiv,6062,121.0,0.08047235175860351
Kashwialariski,10,209.0,0.08043500393633643
Dw290,67,208.0,0.08036951604595437
Werdna648,4785,139.0,0.0802458530652605
Fireduck,82,207.0,0.08006888158087405
74.178.230.17,73,207.0,0.08001849302915301
C4MB,106,206.0,0.0798186356675148
TheBigPicture,150,205.0,0.07968036431353566
Rootology,6875,107.0,0.07963950221278956
Deiv007,66,206.0,0.07959468654875458
NigelPScott,116,205.0,0.07949000756258946
24.55.228.56,35,205.0,0.07903651059710003
Boxero,241,202.0,0.079036002404869
203.213.7.131,59,204.0,0.07878626468374077
Vonita,14,204.0,0.07853432192513553
Dmcdevit,6980,102.0,0.0783042917264582
EdmundEzekielMahmudIsa,91,202.0,0.07819619320951818
Sfd1905,82,202.0,0.07814580465779712
Thunderhead1,82,201.0,0.07776118927318175
AndonicO,6830,102.0,0.07746448253110738
Goldamania,144,199.0,0.07733907963802931
Themadmullah,4,201.0,0.07732448849159933
Greenmountainboy,50,200.0,0.0771974145935582
DanielES15,25,200.0,0.07705744639433305
DKNY89,561,192.0,0.07698144150879689
RabidGavin,284,196.0,0.07696905539984392
Shojaijekhi,150,197.0,0.07660344123661258
A6Patch,20,198.0,0.07626022198525725
'sed,200,195.0,0.07611414686583208
Armando341,19,197.0,0.07587000787267287
Hahc21,5915,111.0,0.07580318490100588
Petros471,6492,102.0,0.07557211247758355
Kchase02,3374,146.0,0.0750383555933015
Import007,46,194.0,0.07486732737398985
Sandstunk,125,192.0,0.07454039611431051
Heywool,514,186.0,0.07441060898656132
December21st2012Freak,6418,100.0,0.07438857583864639
MugsWrit,212,190.0,0.07425825467838323
Dolpins,72,192.0,0.07424366353195322
Spobmur,50,192.0,0.0741204915166351
Improfane,43,192.0,0.07408130042085206
Fysidiko,18,192.0,0.07394133222162694
Aestetix,150,190.0,0.0739111335443049
Daisuke-Matsuzaka,70,191.0,0.07384785069139985
Atlas87,138,190.0,0.07384394880867683
Zaheer89,364,186.0,0.0735707997912105
Kirper,96,189.0,0.07322418684936322
AgentB1,153,188.0,0.07315869895898114
MikeHunt35,111,188.0,0.07292355238428291
Adjwilley,4156,129.0,0.07287809932660222
Piroko,169,187.0,0.07286366322186984
GroundZero,30,189.0,0.07285467080340885
Superflyguy,125,187.0,0.0726173191912336
KDerrida,241,185.0,0.07249754086640746
Rockfan1,68,187.0,0.07229819169700029
RGTraynor,5875,102.0,0.07211769732070719
Drini,5699,104.0,0.07190155196739301
HumanThing,109,185.0,0.07175850877449874
Garyww67,246,181.0,0.07098707296779096
Amadscientist,1543,162.0,0.0709409308358987
Smithers7,5522,104.0,0.07091057711687904
Ed-it,71,183.0,0.07077652634244576
Dustihowe,5769,100.0,0.07075500138676186
Icestorm815,5693,101.0,0.0707141134457328
Bradjamesbrown,5753,100.0,0.07066542173925777
Sandahl,5693,100.0,0.07032949806111743
Nevica,328,178.0,0.07029232250740325
Freakatone,1306,163.0,0.06999864769185979
Cowcam,58,181.0,0.06993451210961793
Torreslfchero,5380,103.0,0.06973094236066488
JamesBWatson,3021,137.0,0.06960046615870412
Al-Qairawani,272,177.0,0.06959417835652355
JEBenson,167,178.0,0.06939092730439336
Teketime,80,178.0,0.0689038379710899
ComputerGuy890100,608,170.0,0.0687830432618017
Windturbine,111,177.0,0.06869278315351368
icewedge,701,168.0,0.06853449419368843
Heligoland,4813,108.0,0.06847954052531573
TTTSNB,5087,104.0,0.06847513045036167
Sansculotte,131,176.0,0.0684201423282784
Fae,156,175.0,0.06817549514288815
Cunya,95,175.0,0.06783397273677881
aaclarkcdr,196,173.0,0.06763021349241759
HellinaBucket,374,170.0,0.06747294091705441
Phoenix2,5165,100.0,0.06737336969348257
Killerofkiller,149,173.0,0.06736707327787433
killerofkiller,149,173.0,0.06736707327787433
Jeromeplacec,87,173.0,0.067019952143796
ComputerGuy,105,172.0,0.06673611386262272
Makuro,33,173.0,0.0667176208334697
Atmoz,4754,104.0,0.06661075403668286
Turningpointe,116,171.0,0.0664130844856664
auawise,1461,151.0,0.06625106591167101
Hosedeck,6,172.0,0.06618183979369119
Robludwig,59,171.0,0.06609395699143308
Jayvdb,4647,104.0,0.06601169014399928
DaffyDuckDied,176,169.0,0.06597977739457596
GillianKirk,37,171.0,0.06597078497611497
RockManQ,4155,111.0,0.06594942367555628
Mrt50,137,169.0,0.06576142700378475
Dar777,123,169.0,0.06568304481221866
Moosester,32,170.0,0.06555817595165456
Maedin,4527,104.0,0.06533984278771862
L,54,169.0,0.0652967325823573
Hillbillyholiday81,83,168.0,0.06507448030884307
Scarbor,65,168.0,0.06497370320540097
Pigman,4159,108.0,0.06481797243358617
bob000555,173,165.0,0.0644245196722074
Messedrocker,4373,103.0,0.0640930232958764
Nicklew,44,166.0,0.06408689914882108
Allthedamnnamesaretaken,85,165.0,0.06393183161093491
Editpower100,92,164.0,0.06358640732210256
SarahStierch,777,154.0,0.06357538213471746
SashaNein,4461,100.0,0.06343186520330274
AndreasWashington,57,164.0,0.06339045184318738
Jodykish,110,163.0,0.06330256904092928
Bennyboyz3000,4138,104.0,0.06316193760777551
Shimgray,4198,103.0,0.06311324590130045
Kommondant,137,162.0,0.06306911931147705
Actinide,100,162.0,0.06286196637662385
FD,3312,115.0,0.06276815753614626
SteveRwanda,148,161.0,0.06274608993452072
Esteffect,4326,100.0,0.062676036927487
Kri77777,298,158.0,0.06243205297602539
Mindman1,91,161.0,0.06242696244028741
Jeffwang16,709,152.0,0.062425437863594314
ProjeX,19,162.0,0.062408469411134405
G1ggy,4138,102.0,0.06239270683854474
Sindell,153,160.0,0.06238946818975037
Ckjy,84,161.0,0.06238777134450437
Chetblong,4270,100.0,0.06236250816122269
Finishedwithschool,66,161.0,0.06228699424106227
Alexfusco5,4251,100.0,0.062256132329811587
TBC,3630,109.0,0.06224086072259767
SUIT,4032,103.0,0.06218385705844555
Yoshaibo,47,161.0,0.062180618409651174
Thatcher131,2586,124.0,0.06216501949218676
Sleapaside,97,159.0,0.061691324038870676
Lectrice007,26,160.0,0.061678429737686676
Bling-chav,735,149.0,0.061417158636942304
BobNewbie123,110,158.0,0.06137949211785236
Sarcasticidealist,3749,105.0,0.06136864781244778
araxen,38,159.0,0.06136099908869936
Wadester16,3513,108.0,0.06120119416560865
tomf688,3920,102.0,0.06117218414130156
Brandonfarb,38,158.0,0.060976383704083974
Kwsn,3879,102.0,0.06094263629457233
Haveaquestion,145,156.0,0.06080621682753678
Bjweeks,3750,103.0,0.060605015771186016
Terraxos,3937,100.0,0.060498131747543885
Skaz,35,156.0,0.06019035675094618
Cwire4,150,153.0,0.059680364313535655
Camaron1,3651,102.0,0.05966612631763909
Richardshusr,3305,107.0,0.05965204336344013
Bogdan,41,154.0,0.05945471834952945
Wjaguar,103,152.0,0.059032608714377016
VasileGaburici,2850,112.0,0.05902769906061958
Smuuv,81,152.0,0.0589094366990589
I,1836,126.0,0.058735204284663445
Iamawesome800,3412,103.0,0.058712645717662174
Hobbeslover,45,152.0,0.0587078824921747
Eatpeaches,21,152.0,0.058573513020918566
Britishmid,89,151.0,0.05856961113819555
VJ.West,127,150.0,0.05839774741640238
Mercury,1276,133.0,0.058292224314328095
GLFan151,359,146.0,0.0581581907667501
LeCour,766,140.0,0.05812918074244301
E,2959,107.0,0.05771488348616424
Truthkeeper88,3233,103.0,0.0577104734112102
Harlowraman,3418,100.0,0.05759239193163006
RFenno,20,149.0,0.057414068139103415
ScienceApologist,1781,123.0,0.05727342809252199
Schlamniel,54,148.0,0.05721980950543421
CountyLemonade,2041,119.0,0.05719063582600187
TomPhan,171,146.0,0.05710562990857708
Implificator,95,147.0,0.05706474196754805
Srevi,2,148.0,0.05692867565104593
Trooperz,272,144.0,0.05690187066421586
RxKaffee,222,144.0,0.05662193426576559
Superbfc,283,143.0,0.05657884128725953
RyRy5,3097,102.0,0.05656443102281007
VanM,481,140.0,0.05653354327127646
Gnetwerker,133,145.0,0.05650826286113949
Niyant,3082,102.0,0.056480450103274994
Mr.Snoppy,333,142.0,0.05647416230109442
Real96,3010,103.0,0.056461957074121986
Bonafide.hustla,457,140.0,0.05639917380002033
Director33,110,145.0,0.05637949211785236
Idorunet,31,146.0,0.05632180799291631
Tim.bounceback,2416,111.0,0.05621323573745583
CWii2,78,145.0,0.056200332822844194
Joeferret,6,146.0,0.05618183979369118
Joanofanarchy,55,145.0,0.05607156207955707
PMC,2441,110.0,0.05596858855206559
Moondance2607,36,145.0,0.05596518624814596
MelissaC1993,371,140.0,0.05591768319468586
FlyingPuppy2,8,145.0,0.05580842186501381
Cream,1512,123.0,0.05576737026885953
SuperMachine,2314,111.0,0.05564216548461728
Lucasbfr,3068,100.0,0.05563283714247815
Thrillainmanila,170,142.0,0.055561569642146535
Ldvnsx,154,142.0,0.055471989994642444
^demon,3030,100.0,0.05542008547965595
Thebainer,2781,103.0,0.05517984836921974
Nja247,2834,102.0,0.055091965566961644
Monomium,215,140.0,0.055044281631521016
Francium12,2917,100.0,0.05478742921915833
Nn-user,153,140.0,0.05469716049744268
FeedThePigeons,209,139.0,0.054626073879091595
Manuprasanna,68,141.0,0.054605884004692594
Vickystreater,63,141.0,0.054577890364847566
VltavaHF,61,141.0,0.05456669290890955
Shawnpoo,374,136.0,0.05439601784013134
RiverlarkZ,88,140.0,0.05433324317945732
Hiteshrajbhagat,59,140.0,0.054170880068356166
Mixwell,1765,115.0,0.05410692536809483
GT,2764,100.0,0.0539308238399005
C678,2277,107.0,0.053896551011302536
DCI2026,2535,103.0,0.053802561288844405
MWOAP,2101,109.0,0.05368040565798835
Firestorm,2367,105.0,0.05363120575928226
Gangleri,31,139.0,0.053629500300608625
Jmh649,1739,114.0,0.053576743056285306
Tdinatale,286,135.0,0.05351871439424348
Fridae'sDoom,2385,104.0,0.053347367478108976
WearingSunglasses,252,135.0,0.05332835764329729
Aromanian,54,137.0,0.05298904027466498
Doug,2313,104.0,0.05294425906434058
TParis00ap,2437,102.0,0.052869270563266485
Ancapp,2426,102.0,0.05280768455560743
Poetlister,1875,110.0,0.05279970852160851
Belkis,68,136.0,0.05268280708161567
T'Shael,2402,102.0,0.052673315084351295
Jonathan,2316,103.0,0.05257643986363221
TummellIl,86,135.0,0.05239896880044239
Lbmixpro,492,129.0,0.05236436004816629
Speakermeonce,71,135.0,0.052314987880907306
Irongargoyle,1710,111.0,0.05226053379133799
202.58.85.8,125,134.0,0.052232703806618215
Igman,48,135.0,0.05218621713762018
Tazangel,35,135.0,0.05211343367402311
Arubiez,167,133.0,0.052083234996701054
TheNudge,79,134.0,0.05197516232004396
Soxred93,2207,103.0,0.05196617851501062
Travellingcari,2406,100.0,0.05192647922699655
Hexagon1,1989,106.0,0.05189950197161358
Networked.frog,58,134.0,0.05185758903269485
Pcassidy,32,134.0,0.05171202210550071
EtonLibrarian,99,133.0,0.05170252149480869
Labelledamesansmerci,155,132.0,0.051631434876457605
Rewtguy,150,132.0,0.05160344123661258
Vitriouxc,128,132.0,0.05148026922129446
Lukeno94,260,130.0,0.05145007054397241
EliminatorJR,2090,103.0,0.051311127342636986
AfterHelper11,229,130.0,0.05127650997693324
Foxj,1943,105.0,0.05125734510042396
Icerinkprincess,87,132.0,0.05125072137456524
